Cluster_Assigné,lien_top,lien_prop_top,religion_top,religion_prop_top,ethnie_top,ethnie_prop_top,nation_top,nation_prop_top,aff30j_top,aff30j_prop_top,durarr_top,durarr_prop_top,educ_scol_top,educ_scol_prop_top,educ_hi_top,educ_hi_prop_top,diplome_top,diplome_prop_top,activ7j_top,activ7j_prop_top,activ12m_top,activ12m_prop_top,branch_top,branch_prop_top,sectins_top,sectins_prop_top,csp_top,csp_prop_top,sectins_sec_top,sectins_sec_prop_top,csp_sec_top,csp_sec_prop_top,serviceconsult_top,serviceconsult_prop_top,persconsult_top,persconsult_prop_top,age_grp_top,age_grp_prop_top,logem_top,logem_prop_top,resid,mal30j,arrmal,con30j,hos12m,couvmal,handit,handig,alfa,alfa2,scol,emploi_sec,telpor,internet,a_assurance,alphabete,elec_ac,elec_ur,elec_ua,tv,fer,frigo,cuisin,ordin,decod,car,Stg_formel,agemar_mean,agemar_std,agemar_min,agemar_max,volhor_mean,volhor_std,volhor_min,volhor_max,salaire_mean,salaire_std,salaire_min,salaire_max,volhor_sec_mean,volhor_sec_std,volhor_sec_min,volhor_sec_max,salaire_sec_mean,salaire_sec_std,salaire_sec_min,salaire_sec_max,superf_mean,superf_std,superf_min,superf_max
29,Chef de ménage,0.5179282868525896,Chrétien,0.4860557768924303,BAOULE,0.3466135458167331,Cote d'ivoire,0.8286852589641435,Aucun,0.7250996015936255,Aucun,0.8406374501992032,Aucun,0.9960159362549801,Aucun,0.450199203187251,Aucun,0.649402390438247,Occupe,0.8207171314741036,Occupe,0.8326693227091634,Commerce,0.28286852589641437,Entreprise Privée,0.7848605577689243,Travailleur pour compte propre,0.4581673306772908,Non connu,0.9681274900398407,Non connu,0.9681274900398407,Pas de consultation,0.8087649402390438,Pas de consultation,0.8087649402390438,35-44,0.36254980079681276,Locataire,0.7290836653386454,1.0,0.2749003984063745,0.1593625498007968,0.19123505976095617,0.01593625498007968,0.07171314741035857,0.22310756972111553,0.0398406374501992,0.6135458167330677,0.6135458167330677,0.00398406374501992,0.03187250996015936,0.9800796812749004,0.601593625498008,0.07171314741035857,0.6135458167330677,0.8685258964143426,0.9601593625498008,0.03187250996015936,0.8087649402390438,0.11553784860557768,0.33067729083665337,0.09163346613545817,0.11553784860557768,0.5179282868525896,0.01593625498007968,0.20318725099601595,18.764940239043824,12.05074793929466,-1.0,50.0,1547.7443315139442,1112.4529733686416,0.0,3600.0,609693.2175697212,1210138.5416721334,0.0,6420000.0,21.378486055776893,138.49209427002975,0.0,1584.0,11139.442231075696,176481.95510614576,0,2796000,0.06150859287119956,0.34088026955455925,0.0,2.865000009536743
30,"Fils, Fille",0.6545454545454545,Chrétien,0.4818181818181818,Inconnue,0.18636363636363637,Cote d'ivoire,0.8136363636363636,Aucun,0.7045454545454546,Aucun,0.8272727272727273,Aucun,0.5,Primaire,0.35909090909090907,Aucun,0.7272727272727273,Inactif,0.5636363636363636,Non occupe,0.5863636363636363,Non connu,0.8590909090909091,Non connu,0.8590909090909091,Non connu,0.8590909090909091,Non connu,0.990909090909091,Non connu,0.990909090909091,Pas de consultation,0.7954545454545454,Pas de consultation,0.7954545454545454,0-17,0.7818181818181819,Locataire,0.4,0.9954545454545455,0.29545454545454547,0.17272727272727273,0.20454545454545456,0.013636363636363636,0.03636363636363636,0.031818181818181815,0.004545454545454545,0.65,0.65,0.5,0.00909090909090909,0.20454545454545456,0.1590909090909091,0.03636363636363636,0.65,0.9409090909090909,0.9772727272727273,0.022727272727272728,0.7227272727272728,0.08636363636363636,0.2681818181818182,0.07272727272727272,0.06363636363636363,0.33636363636363636,0.0,0.013636363636363636,-0.9,1.4832396974191326,-1.0,21.0,234.4988168181818,708.2439874020021,0.0,3000.0,72746.41704545454,269400.9844824838,0.0,1800000.0,1.6363636363636365,18.057608104640327,0.0,240.0,0.0,0.0,0,0,31527.473842046275,274347.8537498826,0.0,2844643.0
31,Chef de ménage,0.9269612263300271,Musulman,0.4238052299368801,Inconnue,0.23985572587917042,Cote d'ivoire,0.7601442741208295,Aucun,0.7520288548241659,Aucun,0.8160504959422904,Aucun,0.9990982867448152,Aucun,0.7141568981064021,Aucun,0.8917944093778178,Occupe,0.933273219116321,Occupe,0.9350766456266907,Agriculture,0.842200180342651,Entreprise Privée,0.9792605951307484,Travailleur pour compte propre,0.8034265103697025,Non connu,0.7826871055004508,Non connu,0.7826871055004508,Pas de consultation,0.8584310189359784,Pas de consultation,0.8584310189359784,35-44,0.5347159603246168,Proprietaire sans titre,0.5365193868349865,1.0,0.24797114517583407,0.18394950405770966,0.14156898106402163,0.05229936880072137,0.005410279531109108,0.12082957619477007,0.030658250676284943,0.30928764652840396,0.3056807935076646,0.0009017132551848512,0.21731289449954913,0.8764652840396754,0.13525698827772767,0.005410279531109108,0.30928764652840396,0.2993688007213706,0.37240757439134353,0.3678990081154193,0.2073940486925158,0.004508566275924256,0.0369702434625789,0.0036068530207394047,0.0018034265103697023,0.09918845807033363,0.004508566275924256,0.014427412082957619,23.39224526600541,6.149049213969517,-1.0,44.0,1826.1247786564472,908.9941958571479,0.0,4500.0,107921.6454553652,361212.0823647963,0.0,4200000.0,112.24256086564472,277.7151355729248,0.0,1536.0,18677.291253381423,162386.35213110337,0,3744000,12626455.370094087,157107412.3868777,0.0,3300083662.95216
32,"Fils, Fille",0.7683982683982684,Chrétien,0.5303030303030303,Inconnue,0.36796536796536794,Cote d'ivoire,0.6320346320346321,Aucun,0.8116883116883117,Aucun,0.8809523809523809,Aucun,0.6212121212121212,Aucun,0.4805194805194805,Aucun,0.8961038961038961,Inactif,0.6147186147186147,Non occupe,0.6233766233766234,Non connu,0.8701298701298701,Non connu,0.8701298701298701,Non connu,0.8701298701298701,Non connu,0.9891774891774892,Non connu,0.9891774891774892,Pas de consultation,0.8831168831168831,Pas de consultation,0.8831168831168831,0-17,0.8614718614718615,Proprietaire sans titre,0.564935064935065,0.9956709956709957,0.18831168831168832,0.11904761904761904,0.11688311688311688,0.012987012987012988,0.006493506493506494,0.03896103896103896,0.006493506493506494,0.4675324675324675,0.44155844155844154,0.3787878787878788,0.010822510822510822,0.11471861471861472,0.02813852813852814,0.006493506493506494,0.4675324675324675,0.4523809523809524,0.5692640692640693,0.329004329004329,0.44805194805194803,0.012987012987012988,0.049783549783549784,0.004329004329004329,0.0021645021645021645,0.2683982683982684,0.0021645021645021645,0.015151515151515152,-0.816017316017316,1.986593609396975,-1.0,23.0,130.57486807359308,548.4982190987297,0.0,3300.0,20591.230800865804,109065.49957871373,0.0,759704.38,4.816017316017316,52.38712401355745,0.0,825.0,4025.974025974026,50216.70367741117,0,720000,1620046.5115356613,4941802.73755047,0.0,31446611.0
33,Chef de ménage,0.41959798994974873,Musulman,0.4849246231155779,SENOUFO,0.14321608040201006,Cote d'ivoire,0.8567839195979899,Aucun,0.5301507537688442,Aucun,0.6909547738693468,Aucun,1.0,Aucun,0.8894472361809045,Aucun,0.9698492462311558,Inactif,0.6733668341708543,Non occupe,0.6708542713567839,Non connu,0.6708542713567839,Non connu,0.6708542713567839,Non connu,0.6708542713567839,Non connu,0.964824120603015,Non connu,0.964824120603015,Pas de consultation,0.7211055276381909,Pas de consultation,0.7211055276381909,65+,0.5778894472361809,Proprietaire titre,0.3542713567839196,1.0,0.46984924623115576,0.30904522613065327,0.27889447236180903,0.05527638190954774,0.01256281407035176,0.6155778894472361,0.3065326633165829,0.13316582914572864,0.12814070351758794,0.0,0.035175879396984924,0.5577889447236181,0.04271356783919598,0.01256281407035176,0.13316582914572864,0.7512562814070352,0.8618090452261307,0.08040201005025126,0.5251256281407035,0.02763819095477387,0.17336683417085427,0.022613065326633167,0.020100502512562814,0.24623115577889448,0.017587939698492462,0.0,19.40954773869347,7.680037868326191,-1.0,45.0,572.6532663316583,993.8730237215902,0.0,3600.0,25208.933266331656,284705.73393236124,0.0,5278000.0,14.57286432160804,83.7333747840858,0.0,720.0,2613.065326633166,37548.10221570141,0,624000,14681097.170264719,207665115.50571948,0.0,3265495296.0
34,Conjoint ( e ),0.8275862068965517,Musulman,0.5586206896551724,Inconnue,0.23275862068965517,Cote d'ivoire,0.7672413793103449,Aucun,0.6448275862068965,Aucun,0.743103448275862,Aucun,1.0,Aucun,0.8189655172413793,Aucun,0.9413793103448276,Occupe,0.4586206896551724,Occupe,0.46551724137931033,Non connu,0.33275862068965517,Entreprise Privée,0.656896551724138,Travailleur pour compte propre,0.41379310344827586,Non connu,0.9293103448275862,Non connu,0.9293103448275862,Pas de consultation,0.7931034482758621,Pas de consultation,0.7931034482758621,45-54,0.44310344827586207,Proprietaire titre,0.46206896551724136,0.9982758620689656,0.35517241379310344,0.25689655172413794,0.20689655172413793,0.041379310344827586,0.008620689655172414,0.29310344827586204,0.09310344827586207,0.20862068965517241,0.20862068965517241,0.0,0.0706896551724138,0.6741379310344827,0.0896551724137931,0.008620689655172414,0.20862068965517241,0.6862068965517242,0.7706896551724138,0.13620689655172413,0.49137931034482757,0.032758620689655175,0.15172413793103448,0.01206896551724138,0.013793103448275862,0.2655172413793103,0.017241379310344827,0.0034482758620689655,19.93793103448276,8.068121614450526,-1.0,52.0,813.7328435000001,1065.2050165085736,0.0,3744.0,42101.970137931035,214112.52351636582,0.0,3350928.0,41.98103448275862,183.9880824751515,0.0,1680.0,0.0,0.0,0,0,12104521.442341205,135425553.0240872,0.0,1859497472.0
35,"Fils, Fille",0.8471337579617835,Musulman,0.6581740976645435,SENOUFO,0.34394904458598724,Cote d'ivoire,0.9150743099787686,Aucun,0.7961783439490446,Aucun,0.8492569002123143,Aucun,0.7006369426751592,Aucun,0.6263269639065817,Aucun,0.921443736730361,Inactif,0.3885350318471338,Non occupe,0.39065817409766457,Non connu,0.6709129511677282,Non connu,0.6709129511677282,Non connu,0.6709129511677282,Non connu,0.9957537154989384,Non connu,0.9957537154989384,Pas de consultation,0.8577494692144374,Pas de consultation,0.8577494692144374,0-17,0.9235668789808917,Proprietaire sans titre,0.5435244161358811,0.9893842887473461,0.20382165605095542,0.15074309978768577,0.14225053078556263,0.008492569002123142,0.004246284501061571,0.010615711252653927,0.0021231422505307855,0.24416135881104034,0.24416135881104034,0.29936305732484075,0.004246284501061571,0.1040339702760085,0.03184713375796178,0.004246284501061571,0.24416135881104034,0.31422505307855625,0.47558386411889597,0.37791932059447986,0.29723991507430997,0.006369426751592357,0.09766454352441614,0.004246284501061571,0.01910828025477707,0.19532908704883228,0.004246284501061571,0.0,-1.0,0.0,-1.0,-1.0,44.50106157112526,331.3093872881563,0.0,3900.0,9881.872611464969,87086.65846476262,0.0,775727.0,0.25477707006369427,3.905649686220347,0.0,60.0,0.0,0.0,0,0,2617118.5733235497,6294656.653165234,0.0,44038007.1
36,"Fils, Fille",0.626057529610829,Chrétien,0.5532994923857868,BAOULE,0.43824027072758037,Cote d'ivoire,0.7851099830795262,Aucun,0.8189509306260575,Aucun,0.9069373942470389,Aucun,0.4653130287648054,Aucun,0.3824027072758037,Aucun,0.7648054145516074,Inactif,0.6835871404399323,Non occupe,0.6852791878172588,Non connu,0.9272419627749577,Non connu,0.9272419627749577,Non connu,0.9272419627749577,Non connu,1.0,Non connu,1.0,Pas de consultation,0.8730964467005076,Pas de consultation,0.8730964467005076,0-17,0.9018612521150592,Locataire,0.5752961082910322,0.9932318104906938,0.18104906937394247,0.09306260575296109,0.12690355329949238,0.00676818950930626,0.0338409475465313,0.0338409475465313,0.008460236886632826,0.5956006768189509,0.5922165820642978,0.5346869712351946,0.0,0.11844331641285956,0.05414551607445008,0.0338409475465313,0.5956006768189509,0.8358714043993232,0.8984771573604061,0.04230118443316413,0.6209813874788495,0.05245346869712352,0.26057529610829105,0.06598984771573604,0.06937394247038917,0.3993231810490694,0.01015228426395939,0.01015228426395939,-0.9306260575296108,1.2003923570139392,-1.0,22.0,84.17428087986464,444.2356662874027,0.0,3456.0,14967.851099830796,118756.48342101979,0.0,1820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,667282.6971044024,3061825.0451853713,0.0,20243345.0
37,"Fils, Fille",0.7585301837270341,Chrétien,0.4461942257217848,Inconnue,0.47244094488188976,Cote d'ivoire,0.5275590551181102,Aucun,0.6824146981627297,Aucun,0.7716535433070866,Aucun,0.6456692913385826,Aucun,0.5091863517060368,Aucun,0.9028871391076115,Inactif,0.48556430446194226,Non occupe,0.48556430446194226,Non connu,0.7821522309711286,Non connu,0.7821522309711286,Non connu,0.7821522309711286,Non connu,0.994750656167979,Non connu,0.994750656167979,Pas de consultation,0.7900262467191601,Pas de consultation,0.7900262467191601,0-17,0.868766404199475,Proprietaire titre,0.4199475065616798,1.0,0.31758530183727035,0.2283464566929134,0.2099737532808399,0.013123359580052493,0.0,0.010498687664041995,0.005249343832020997,0.3674540682414698,0.34120734908136485,0.3543307086614173,0.005249343832020997,0.15485564304461943,0.049868766404199474,0.0,0.3674540682414698,0.04461942257217848,0.11286089238845144,0.7847769028871391,0.4330708661417323,0.0,0.010498687664041995,0.010498687664041995,0.005249343832020997,0.2677165354330709,0.02099737532808399,0.007874015748031496,-1.0,0.0,-1.0,-1.0,103.3753280839895,505.9420377871572,0.0,3456.0,13263.71653543307,110341.55270309528,0.0,1200000.0,2.8976377952755907,41.759241267621334,0.0,720.0,566.9291338582677,11066.015222896891,0,216000,7697651.443795565,12830578.445335386,0.0,57472027.5
38,"Fils, Fille",0.7203166226912929,Chrétien,0.5065963060686016,KOULANGO,0.3720316622691293,Cote d'ivoire,0.8759894459102903,Aucun,0.7361477572559367,Aucun,0.8865435356200527,Aucun,0.6226912928759895,Aucun,0.48548812664907653,Aucun,0.9366754617414248,Inactif,0.6094986807387863,Non occupe,0.6094986807387863,Non connu,0.8865435356200527,Non connu,0.8865435356200527,Non connu,0.8865435356200527,Non connu,0.9920844327176781,Non connu,0.9920844327176781,Pas de consultation,0.862796833773087,Pas de consultation,0.862796833773087,0-17,0.9050131926121372,Proprietaire sans titre,0.5171503957783641,1.0,0.2638522427440633,0.11345646437994723,0.13720316622691292,0.029023746701846966,0.0079155672823219,0.03430079155672823,0.010554089709762533,0.37730870712401055,0.3720316622691293,0.37730870712401055,0.0079155672823219,0.08443271767810026,0.013192612137203167,0.0079155672823219,0.37730870712401055,0.5277044854881267,0.7018469656992085,0.14511873350923482,0.2796833773087071,0.002638522427440633,0.036939313984168866,0.0,0.0079155672823219,0.11873350923482849,0.0079155672823219,0.026385224274406333,-0.9604221635883905,0.770498245406271,-1.0,14.0,111.16622691292876,479.04393466897534,0.0,3600.0,3977.2758047493403,39507.521471720225,0.0,466797.94,2.079155672823219,23.64338365842794,0.0,300.0,0.0,0.0,0,0,1064394.635825428,4060030.3879178925,0.0,27172396.0
39,"Fils, Fille",0.7165109034267912,Chrétien,0.6635514018691588,BAOULE,0.21495327102803738,Cote d'ivoire,0.8037383177570093,Aucun,0.7320872274143302,Aucun,0.8473520249221184,Aucun,0.5295950155763239,Primaire,0.4517133956386293,Aucun,0.8442367601246106,Inactif,0.6292834890965732,Non occupe,0.6355140186915887,Non connu,0.8940809968847352,Non connu,0.8940809968847352,Non connu,0.8940809968847352,Non connu,1.0,Non connu,1.0,Pas de consultation,0.838006230529595,Pas de consultation,0.838006230529595,0-17,0.8878504672897196,Proprietaire titre,0.3644859813084112,1.0,0.26791277258566976,0.1526479750778816,0.16199376947040497,0.012461059190031152,0.028037383177570093,0.018691588785046728,0.012461059190031152,0.5482866043613707,0.5451713395638629,0.470404984423676,0.0,0.1277258566978193,0.04984423676012461,0.028037383177570093,0.5482866043613707,0.4766355140186916,0.6355140186915887,0.2398753894080997,0.37694704049844235,0.021806853582554516,0.056074766355140186,0.009345794392523364,0.0,0.2336448598130841,0.0,0.0,-0.9252336448598131,1.3395493732462744,-1.0,23.0,98.8380062305296,463.31681782125355,0.0,3000.0,32258.45308411215,218359.25243033914,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3536147.342432972,8753874.049936378,0.0,50421246.0
40,"Fils, Fille",0.778816199376947,Chrétien,0.632398753894081,Inconnue,0.38317757009345793,Cote d'ivoire,0.616822429906542,Aucun,0.7476635514018691,Aucun,0.8442367601246106,Aucun,0.6199376947040498,Aucun,0.5202492211838006,Aucun,0.9283489096573209,Inactif,0.6012461059190031,Non occupe,0.5981308411214953,Non connu,0.9158878504672897,Non connu,0.9158878504672897,Non connu,0.9158878504672897,Non connu,0.9844236760124611,Non connu,0.9844236760124611,Pas de consultation,0.8006230529595015,Pas de consultation,0.8006230529595015,0-17,0.9345794392523364,Proprietaire titre,0.38006230529595014,0.9937694704049844,0.2523364485981308,0.1557632398753894,0.19937694704049844,0.012461059190031152,0.018691588785046728,0.028037383177570093,0.009345794392523364,0.40498442367601245,0.3925233644859813,0.38006230529595014,0.01557632398753894,0.0778816199376947,0.009345794392523364,0.018691588785046728,0.40498442367601245,0.11838006230529595,0.14641744548286603,0.7009345794392523,0.3894080996884735,0.012461059190031152,0.07165109034267912,0.021806853582554516,0.01557632398753894,0.2897196261682243,0.0,0.012461059190031152,-1.0,0.0,-1.0,-1.0,43.37694704049844,240.18430026107103,0.0,2250.0,11845.254423676011,74923.38256290965,0.0,943277.94,3.8816199376947043,34.115131428262174,0.0,420.0,1401.8691588785048,25116.550748367637,0,450000,2475528.5645483076,6281194.26282133,0.0,47794957.0
41,"Fils, Fille",0.8942731277533039,Musulman,0.6497797356828194,SENOUFO,0.47577092511013214,Cote d'ivoire,0.9317180616740088,Aucun,0.7929515418502202,Aucun,0.8744493392070485,Aucun,0.6916299559471366,Aucun,0.6519823788546255,Aucun,0.947136563876652,Inactif,0.566079295154185,Non occupe,0.5682819383259912,Non connu,0.9008810572687225,Non connu,0.9008810572687225,Non connu,0.9008810572687225,Non connu,1.0,Non connu,1.0,Pas de consultation,0.8612334801762115,Pas de consultation,0.8612334801762115,0-17,0.9757709251101322,Proprietaire sans titre,0.4845814977973568,0.9559471365638766,0.20704845814977973,0.12555066079295155,0.13876651982378854,0.013215859030837005,0.01762114537444934,0.015418502202643172,0.006607929515418502,0.2488986784140969,0.24669603524229075,0.30837004405286345,0.0,0.024229074889867842,0.0,0.01762114537444934,0.2488986784140969,0.2753303964757709,0.2687224669603524,0.5859030837004405,0.2290748898678414,0.006607929515418502,0.028634361233480177,0.0,0.0,0.09911894273127753,0.004405286343612335,0.0,-1.0,0.0,-1.0,-1.0,14.008810572687224,157.74699589053805,0.0,2400.0,5886.153568281938,110889.46786290228,0.0,2340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1702504.2918985346,5621543.755526685,0.0,35055588.5
42,"Fils, Fille",0.6022727272727273,Chrétien,0.6363636363636364,BAOULE,0.7613636363636364,Cote d'ivoire,0.9204545454545454,Aucun,0.75,Aucun,0.8636363636363636,Aucun,0.4318181818181818,Primaire,0.4431818181818182,Aucun,0.7840909090909091,Inactif,0.6477272727272727,Non occupe,0.6477272727272727,Non connu,0.9431818181818182,Non connu,0.9431818181818182,Non connu,0.9431818181818182,Non connu,1.0,Non connu,1.0,Pas de consultation,0.7613636363636364,Pas de consultation,0.7613636363636364,0-17,0.8863636363636364,Proprietaire titre,0.3181818181818182,1.0,0.25,0.13636363636363635,0.23863636363636365,0.011363636363636364,0.011363636363636364,0.03409090909090909,0.011363636363636364,0.6136363636363636,0.6136363636363636,0.5681818181818182,0.0,0.17045454545454544,0.11363636363636363,0.011363636363636364,0.6136363636363636,0.5340909090909091,0.6590909090909091,0.2159090909090909,0.375,0.011363636363636364,0.22727272727272727,0.0,0.011363636363636364,0.375,0.022727272727272728,0.011363636363636364,-0.4772727272727273,3.46070643485014,-1.0,24.0,93.43181818181819,402.07275590983784,0.0,2100.0,10803.15909090909,101342.61531175951,0.0,950678.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,117914.37134327494,572695.1429177211,0.0,4053655.75
43,"Fils, Fille",0.775438596491228,Chrétien,0.5210526315789473,Inconnue,0.42105263157894735,Cote d'ivoire,0.5789473684210527,Aucun,0.7421052631578947,Aucun,0.8614035087719298,Aucun,0.6368421052631579,Aucun,0.5526315789473685,Aucun,0.9421052631578948,Inactif,0.6192982456140351,Non occupe,0.6210526315789474,Non connu,0.9456140350877194,Non connu,0.9456140350877194,Non connu,0.9456140350877194,Non connu,0.9964912280701754,Non connu,0.9964912280701754,Pas de consultation,0.8035087719298246,Pas de consultation,0.8035087719298246,0-17,0.9421052631578948,Proprietaire sans titre,0.4789473684210526,0.9824561403508771,0.2578947368421053,0.13859649122807016,0.19649122807017544,0.007017543859649123,0.012280701754385965,0.021052631578947368,0.014035087719298246,0.36140350877192984,0.3473684210526316,0.3631578947368421,0.0035087719298245615,0.04736842105263158,0.008771929824561403,0.012280701754385965,0.36140350877192984,0.3298245614035088,0.43508771929824563,0.4473684210526316,0.3280701754385965,0.008771929824561403,0.0456140350877193,0.017543859649122806,0.0035087719298245615,0.22456140350877193,0.012280701754385965,0.007017543859649123,-1.0,0.0,-1.0,-1.0,37.636866140350875,283.5673613647688,0.0,3000.0,7944.227087719298,100647.09333657313,0.0,2081484.0,1.8526315789473684,34.046892635882095,0.0,756.0,175.43859649122808,4188.539082916951,0,100000,1675664.563838144,5436998.921452945,0.0,51457941.0
44,"Fils, Fille",0.6239316239316239,Chrétien,0.7692307692307693,BAOULE,0.9615384615384616,Cote d'ivoire,0.9957264957264957,Aucun,0.8076923076923077,Aucun,0.8632478632478633,Aucun,0.47435897435897434,Primaire,0.5299145299145299,Aucun,0.9230769230769231,Inactif,0.6794871794871795,Non occupe,0.6752136752136753,Non connu,0.8846153846153846,Non connu,0.8846153846153846,Non connu,0.8846153846153846,Non connu,0.9871794871794872,Non connu,0.9871794871794872,Pas de consultation,0.8846153846153846,Pas de consultation,0.8846153846153846,0-17,0.905982905982906,Autre,0.4700854700854701,0.9529914529914529,0.19230769230769232,0.13675213675213677,0.11538461538461539,0.004273504273504274,0.004273504273504274,0.042735042735042736,0.004273504273504274,0.5555555555555556,0.5470085470085471,0.5256410256410257,0.01282051282051282,0.0641025641025641,0.004273504273504274,0.004273504273504274,0.5555555555555556,0.41452991452991456,0.44871794871794873,0.18803418803418803,0.19658119658119658,0.0,0.05128205128205128,0.0,0.0,0.11538461538461539,0.0,0.0,-1.0,0.0,-1.0,-1.0,49.60683760683761,369.58756638100357,0.0,3600.0,0.0,0.0,0.0,0.0,9.64102564102564,92.51492968841602,0.0,1200.0,0.0,0.0,0,0,632551.8936142846,3242827.8629979,0.0,28047001.0
45,"Fils, Fille",0.7478070175438597,Chrétien,0.5153508771929824,GOURO,0.4407894736842105,Cote d'ivoire,0.8552631578947368,Aucun,0.7697368421052632,Aucun,0.8596491228070176,Aucun,0.5197368421052632,Primaire,0.4780701754385965,Aucun,0.9035087719298246,Inactif,0.5986842105263158,Non occupe,0.6008771929824561,Non connu,0.8793859649122807,Non connu,0.8793859649122807,Non connu,0.8793859649122807,Non connu,0.9890350877192983,Non connu,0.9890350877192983,Pas de consultation,0.831140350877193,Pas de consultation,0.831140350877193,0-17,0.9298245614035088,Proprietaire sans titre,0.6293859649122807,0.9956140350877193,0.23026315789473684,0.14035087719298245,0.16885964912280702,0.010964912280701754,0.0043859649122807015,0.019736842105263157,0.008771929824561403,0.45394736842105265,0.44298245614035087,0.48026315789473684,0.010964912280701754,0.08552631578947369,0.02412280701754386,0.0043859649122807015,0.45394736842105265,0.5416666666666666,0.5745614035087719,0.2631578947368421,0.3399122807017544,0.0021929824561403508,0.05701754385964912,0.0,0.008771929824561403,0.17982456140350878,0.0,0.0021929824561403508,-1.0,0.0,-1.0,-1.0,46.40350877192982,306.2140806632718,0.0,3000.0,12148.373903508771,170396.1912195346,0.0,3380000.0,5.118421052631579,56.63861931915861,0.0,910.0,1978.0701754385964,42240.02010233443,0,902000,4032024.438903184,9489351.583507076,0.0,57577630.0
46,"Fils, Fille",0.8497652582159625,Musulman,0.4507042253521127,Inconnue,0.431924882629108,Cote d'ivoire,0.568075117370892,Aucun,0.8544600938967136,Aucun,0.8967136150234741,Aucun,0.5446009389671361,Aucun,0.431924882629108,Aucun,0.8262910798122066,Inactif,0.6525821596244131,Non occupe,0.6572769953051644,Non connu,0.9295774647887324,Non connu,0.9295774647887324,Non connu,0.9295774647887324,Non connu,1.0,Non connu,1.0,Pas de consultation,0.9154929577464789,Pas de consultation,0.9154929577464789,0-17,0.9061032863849765,Proprietaire sans titre,0.3615023474178404,1.0,0.14553990610328638,0.10328638497652583,0.08450704225352113,0.023474178403755867,0.018779342723004695,0.014084507042253521,0.0,0.460093896713615,0.4507042253521127,0.45539906103286387,0.0,0.09389671361502347,0.03755868544600939,0.018779342723004695,0.460093896713615,0.3615023474178404,0.39906103286384975,0.49765258215962443,0.36619718309859156,0.018779342723004695,0.09389671361502347,0.051643192488262914,0.03286384976525822,0.23943661971830985,0.004694835680751174,0.004694835680751174,-0.8967136150234741,1.5074151616205698,-1.0,21.0,31.6056338028169,222.16888520451334,0.0,2400.0,5976.907699530517,50287.032198426365,0.0,468000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,134330.8835853233,1031026.845641475,0.0,9627993.860000014
47,"Fils, Fille",0.9106628242074928,Chrétien,0.3314121037463977,LOBI,0.46397694524495675,Cote d'ivoire,0.9452449567723343,Aucun,0.7521613832853026,Aucun,0.8559077809798271,Aucun,0.8184438040345822,Aucun,0.7809798270893372,Aucun,0.9567723342939481,Inactif,0.43515850144092216,Non occupe,0.43515850144092216,Non connu,0.7348703170028819,Non connu,0.7348703170028819,Non connu,0.7348703170028819,Non connu,1.0,Non connu,1.0,Pas de consultation,0.8876080691642652,Pas de consultation,0.8876080691642652,0-17,0.8847262247838616,Proprietaire sans titre,0.8443804034582133,0.9942363112391931,0.2478386167146974,0.1440922190201729,0.11239193083573487,0.025936599423631124,0.0,0.01440922190201729,0.002881844380403458,0.1642651296829971,0.1642651296829971,0.18155619596541786,0.0,0.08069164265129683,0.01440922190201729,0.0,0.1642651296829971,0.06340057636887608,0.11527377521613832,0.49279538904899134,0.0893371757925072,0.0,0.020172910662824207,0.0,0.0,0.04610951008645533,0.002881844380403458,0.0,-1.0,0.0,-1.0,-1.0,66.98559077809799,387.7052502397286,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,961814.963501643,2855466.6122591347,0.0,15080949.0
48,"Fils, Fille",0.8154613466334164,Musulman,0.5760598503740648,Inconnue,0.5062344139650873,Cote d'ivoire,0.4937655860349127,Aucun,0.7655860349127181,Aucun,0.8478802992518704,Aucun,0.655860349127182,Aucun,0.5536159600997507,Aucun,0.940149625935162,Inactif,0.5261845386533666,Non occupe,0.5261845386533666,Non connu,0.830423940149626,Non connu,0.830423940149626,Non connu,0.830423940149626,Non connu,0.9925187032418953,Non connu,0.9925187032418953,Pas de consultation,0.827930174563591,Pas de consultation,0.827930174563591,0-17,0.8778054862842892,Proprietaire titre,0.4937655860349127,0.9875311720698254,0.2344139650872818,0.15211970074812967,0.17206982543640897,0.0024937655860349127,0.004987531172069825,0.007481296758104738,0.0,0.3566084788029925,0.34663341645885287,0.34663341645885287,0.007481296758104738,0.10224438902743142,0.032418952618453865,0.004987531172069825,0.3566084788029925,0.3765586034912718,0.4389027431421446,0.39650872817955113,0.32418952618453867,0.0,0.032418952618453865,0.0024937655860349127,0.0024937655860349127,0.19201995012468828,0.0,0.014962593516209476,-0.9476309226932669,1.0486899558217375,-1.0,20.0,153.14214463840398,585.0075061436298,0.0,3900.0,29533.899775561098,216472.14994125464,0.0,2600000.0,4.039900249376559,51.54258825466591,0.0,720.0,0.0,0.0,0,0,1876370.533566823,5733567.470481308,0.0,46272747.0
