tenant_id,tenant_type,total_rent,is_particular,is_entreprise,monthly_income,monthly_charge,debt,professional_experience,children_number,persons_dependents,contract_type,occupational_function,lease_amount,lease_status,pay_day,penalty,rental_charge,fees_included,lease_duration_days,lease_is_active,fees_included_flag,total_amount_owed,has_had_penalties,payment_count_3m,avg_payment_amount_3m,total_payment_amount_3m,payment_consistency_3m,min_payment_amount_3m,max_payment_amount_3m,payment_success_rate_3m,late_payment_count_3m,avg_days_late_3m,max_days_late_3m,total_late_amount_3m,observation_date,future_invoice_count,target
60ecb3e3-5eba-4bd7-9234-0709064cd283,Enterprise,1,0,0,350000.0,744205.0,342030.0,23,6,2,Interim,district accountability facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,25570.0,127850.0,0.0,25570.0,25570.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
8fc954f3-9ac9-4268-be18-0fc16e33c649,Particular,1,1,0,315000.0,380145.0,403210.0,24,5,7,Fonctionnaire,regional division representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,193960.0,969800.0,0.0,193960.0,193960.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
46f51b7f-153d-429e-8c21-900cbe3dc78a,Enterprise,1,0,0,290000.0,894630.0,579260.0,29,4,1,CDI,chief directives engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,1709420.0,1709420.0,0.0,1709420.0,1709420.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
c8ffd931-359a-4b58-baa2-ad65328db3e4,Enterprise,1,0,0,815000.0,1726465.0,1408795.0,25,2,5,CDI,chief interactions engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
7434b1e9-c885-454b-a619-f290db741081,Particular,1,1,0,225000.0,613325.0,273395.0,8,9,7,Informel,product branding coordinator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,179828.0,899140.0,0.0,179828.0,179828.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
74a3cb84-9e4b-492f-aa91-6d69cca12bb9,Enterprise,1,0,0,430000.0,753590.0,517980.0,15,2,1,CDI,customer marketing planner,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,931880.0,931880.0,0.0,931880.0,931880.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
4c44c5f3-ca5e-4f31-b62a-fa35b72ba4f3,Particular,1,1,0,240000.0,208015.0,344215.0,25,7,6,CDD,product factors representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
962e1dc5-023b-437b-aa9f-0d66e88bc218,Particular,1,1,0,390000.0,194475.0,342915.0,33,1,7,Fonctionnaire,direct creative representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,1
e26fe079-b65d-4014-8bd7-7bad01f9fd8d,Enterprise,1,0,0,480000.0,24455.0,275905.0,24,9,3,Independant,future implementation architect,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,931880.0,931880.0,0.0,931880.0,931880.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
e26fe079-b65d-4014-8bd7-7bad01f9fd8d,Enterprise,1,0,0,480000.0,24455.0,275905.0,24,9,3,Independant,future implementation architect,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,931880.0,931880.0,0.0,931880.0,931880.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
83d68e71-fd4f-481b-9539-488cc16698fd,Enterprise,1,0,0,225000.0,251925.0,196500.0,31,4,2,Informel,regional division representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,2239450.0,11197250.0,0.0,2239450.0,2239450.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
228ea2f8-3cd0-4fe8-8623-161313c1a302,Particular,1,1,0,395000.0,859635.0,611310.0,6,3,5,Interim,international functionality producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
a039b595-8f5f-45a4-ae98-4e96b521665c,Enterprise,1,0,0,530000.0,996710.0,750580.0,23,8,5,Independant,forward integration associate,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,25570.0,127850.0,0.0,25570.0,25570.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
74fbf761-ceea-48a5-a6e9-d458ee7a0119,Enterprise,1,0,0,600000.0,109525.0,689725.0,34,2,1,CDD,regional identity assistant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
0da7ae4b-185c-487c-a6bf-a34507a9e50b,Enterprise,1,0,0,220000.0,258980.0,362145.0,28,3,1,Interim,chief program director,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
c16c7ddf-8c34-45dd-91e8-79fbed357ded,Enterprise,1,0,0,100000.0,214660.0,86280.0,23,10,5,Etudiant,future usability supervisor,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,654350.0,654350.0,0.0,654350.0,654350.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
7df49b6a-493f-4185-9512-37d5014e9abe,Enterprise,1,0,0,660000.0,677280.0,556510.0,32,3,2,Interim,international configuration facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
cb942829-d6b6-497f-b410-1a98a010c9be,Enterprise,1,0,0,110000.0,133910.0,8500.0,3,10,2,Informel,product marketing producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
5db2349f-1b37-4887-9e69-996239ec5863,Enterprise,1,0,0,480000.0,1245275.0,553300.0,0,6,5,CDD,dynamic intranet consultant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,808833.0,4044165.0,0.0,808833.0,808833.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
28c5a3bc-1a12-4cc5-83bb-e79639b4a49b,Enterprise,1,0,0,220000.0,204665.0,365410.0,8,10,1,Etudiant,legacy configuration designer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,903015.0,903015.0,0.0,903015.0,903015.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
8cefa170-c7b8-40b1-82d9-2649dc9ccc62,Particular,1,1,0,125000.0,324480.0,68785.0,28,5,2,Informel,customer functionality engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,4044165.0,4044165.0,0.0,4044165.0,4044165.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
a6951c22-de67-4f61-aea0-09935281590b,Particular,1,1,0,450000.0,701175.0,381460.0,8,10,0,Fonctionnaire,legacy intranet coordinator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
6887b1eb-2f98-480b-8f45-d0329db1b897,Enterprise,1,0,0,90000.0,59770.0,124955.0,19,0,2,Etudiant,principal marketing agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,58611.0,293055.0,0.0,58611.0,58611.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
8fc954f3-9ac9-4268-be18-0fc16e33c649,Particular,1,1,0,315000.0,380145.0,403210.0,24,5,7,Fonctionnaire,regional division representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
e26fe079-b65d-4014-8bd7-7bad01f9fd8d,Enterprise,1,0,0,480000.0,24455.0,275905.0,24,9,3,Independant,future implementation architect,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,186376.0,931880.0,0.0,186376.0,186376.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
36184bcd-409b-475a-8eee-8a47f5a15a8c,Enterprise,1,0,0,335000.0,360405.0,242410.0,21,4,3,CDI,legacy metrics administrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
b611e7d4-168e-451f-9545-df592ceeb522,Enterprise,1,0,0,120000.0,205385.0,177670.0,27,6,4,Etudiant,internal implementation developer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,2391265.0,11956325.0,0.0,2391265.0,2391265.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
1b97fd90-b375-40d3-9e7f-cd28fd8fadd1,Enterprise,1,0,0,175000.0,149960.0,290275.0,30,6,3,CDD,regional metrics officer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,969800.0,969800.0,0.0,969800.0,969800.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
a039b595-8f5f-45a4-ae98-4e96b521665c,Enterprise,1,0,0,530000.0,996710.0,750580.0,23,8,5,Independant,forward integration associate,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
e7c135e0-ba00-4edb-bd2f-d5772b07a2c6,Enterprise,1,0,0,680000.0,1220105.0,650610.0,6,9,0,CDD,principal marketing developer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,304170.0,304170.0,0.0,304170.0,304170.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
dec983af-1a34-496a-a72e-708e2f4ef8ff,Enterprise,1,0,0,280000.0,430195.0,475965.0,15,0,0,Fonctionnaire,internal functionality officer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,20653.0,103265.0,0.0,20653.0,20653.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
0da7ae4b-185c-487c-a6bf-a34507a9e50b,Enterprise,1,0,0,220000.0,258980.0,362145.0,28,3,1,Interim,chief program director,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
6887b1eb-2f98-480b-8f45-d0329db1b897,Enterprise,1,0,0,90000.0,59770.0,124955.0,19,0,2,Etudiant,principal marketing agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,1
a555985e-6264-44e7-8f6c-a7c67c03fd25,Particular,1,1,0,450000.0,200260.0,345335.0,31,1,2,Informel,regional response consultant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,1
962e1dc5-023b-437b-aa9f-0d66e88bc218,Particular,1,1,0,390000.0,194475.0,342915.0,33,1,7,Fonctionnaire,direct creative representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,899140.0,899140.0,0.0,899140.0,899140.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
ae77b6b4-07f4-4287-ae34-4f89fdfa64d7,Particular,1,1,0,1400000.0,192880.0,2791645.0,6,10,1,Independant,global implementation representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
b241ac5a-8602-4084-8074-2806261e15b5,Particular,1,1,0,245000.0,396250.0,461445.0,16,0,6,Fonctionnaire,dynamic paradigm director,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
b5a74140-f675-4a3d-9214-b329847d20bf,Enterprise,1,0,0,160000.0,304335.0,269305.0,16,9,1,Etudiant,direct optimization coordinator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,1
74fbf761-ceea-48a5-a6e9-d458ee7a0119,Enterprise,1,0,0,600000.0,109525.0,689725.0,34,2,1,CDD,regional identity assistant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,1
63672cbc-565f-47ff-b6f4-683843aa5407,Enterprise,1,0,0,200000.0,109655.0,22450.0,20,1,6,Etudiant,regional markets facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,1
1ca3281f-0cfd-47a4-99d8-76dc0d607579,Particular,1,1,0,360000.0,942750.0,385925.0,29,0,7,CDD,global implementation executive,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,690339.0,3451695.0,0.0,690339.0,690339.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
dcf1455c-40a7-47a9-84a3-95c67646ec11,Particular,1,1,0,865000.0,1511575.0,418675.0,8,10,0,CDI,legacy markets technician,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
712a37be-fd68-4965-b7c1-e62c692e1af1,Enterprise,1,0,0,720000.0,1101475.0,1353045.0,8,6,0,CDD,principal optimization administrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2637935.0,2637935.0,0.0,2637935.0,2637935.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
2c76383a-eb4a-48e0-b16b-f4b6f3fd241b,Particular,1,1,0,560000.0,600860.0,678460.0,13,10,4,Fonctionnaire,international interactions administrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,1780856.0,8904280.0,0.0,1780856.0,1780856.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
7434b1e9-c885-454b-a619-f290db741081,Particular,1,1,0,225000.0,613325.0,273395.0,8,9,7,Informel,product branding coordinator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,179828.0,899140.0,0.0,179828.0,179828.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
d453ded6-1754-4511-926b-f86083cf4dc2,Particular,1,1,0,280000.0,764865.0,369300.0,27,8,2,Etudiant,principal implementation technician,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,296229.0,1481145.0,0.0,296229.0,296229.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
74844a83-87d5-4abf-bc50-ced752246d3f,Enterprise,1,0,0,240000.0,656195.0,24225.0,33,6,0,CDI,principal identity architect,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
a555985e-6264-44e7-8f6c-a7c67c03fd25,Particular,1,1,0,450000.0,200260.0,345335.0,31,1,2,Informel,regional response consultant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,8904280.0,8904280.0,0.0,8904280.0,8904280.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
60ecb3e3-5eba-4bd7-9234-0709064cd283,Enterprise,1,0,0,350000.0,744205.0,342030.0,23,6,2,Interim,district accountability facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,127850.0,127850.0,0.0,127850.0,127850.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
2cd08363-e402-40a3-9f06-bcb81d439456,Enterprise,1,0,0,280000.0,166375.0,124890.0,8,5,6,Fonctionnaire,customer paradigm engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,130870.0,654350.0,0.0,130870.0,130870.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
fb4a6a76-8253-4c29-813f-23ca0230af10,Particular,1,1,0,85000.0,267895.0,148115.0,26,0,4,Informel,chief implementation specialist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,11956325.0,11956325.0,0.0,11956325.0,11956325.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
4c44c5f3-ca5e-4f31-b62a-fa35b72ba4f3,Particular,1,1,0,240000.0,208015.0,344215.0,25,7,6,CDD,product factors representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,808833.0,4044165.0,0.0,808833.0,808833.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
fbae799f-b4f3-4ad3-a1ed-414f7288f6c7,Particular,1,1,0,220000.0,446800.0,369960.0,34,9,5,Interim,regional division architect,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,931880.0,931880.0,0.0,931880.0,931880.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
6887b1eb-2f98-480b-8f45-d0329db1b897,Enterprise,1,0,0,90000.0,59770.0,124955.0,19,0,2,Etudiant,principal marketing agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,58611.0,293055.0,0.0,58611.0,58611.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
69410514-e9d7-4ed4-87df-b6e39287e532,Particular,1,1,0,80000.0,41515.0,59040.0,34,7,5,Etudiant,forward communications facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
b36c35f9-dfb3-4c15-8a94-5875b489eb52,Particular,1,1,0,1010000.0,3323235.0,147025.0,5,10,2,Fonctionnaire,chief mobility designer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,182218.0,911090.0,0.0,182218.0,182218.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
b6d5bf8b-0e29-4eea-bba7-6a3a14575be3,Particular,1,1,0,140000.0,129330.0,86130.0,23,0,0,Etudiant,internal markets facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,7190515.0,7190515.0,0.0,7190515.0,7190515.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
e91db37a-670a-492d-8875-9dd106d7719e,Particular,1,1,0,440000.0,957290.0,327475.0,30,5,2,Interim,national accounts representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
dcb6b3df-7b29-4125-a078-e51e4c32a5c6,Particular,1,1,0,310000.0,967505.0,612940.0,5,3,7,Interim,product security representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,1438103.0,7190515.0,0.0,1438103.0,1438103.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
b0cd7ab9-ef0f-47ab-a5c8-c8f18bf93ef5,Enterprise,1,0,0,335000.0,558735.0,567815.0,18,5,1,Informel,chief assurance specialist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,1709420.0,1709420.0,0.0,1709420.0,1709420.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
bff98fde-e226-47df-a306-ba053b2c3a02,Enterprise,1,0,0,390000.0,252035.0,141265.0,33,1,2,Fonctionnaire,internal factors producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
e559cd77-5541-479a-b05b-5772dcec17a8,Particular,1,1,0,200000.0,518385.0,382470.0,17,7,7,Etudiant,chief paradigm analyst,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,60834.0,304170.0,0.0,60834.0,60834.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
fa0dae34-55d1-4a3b-9075-24bf2af40ecb,Particular,1,1,0,480000.0,1165320.0,739025.0,15,5,6,CDI,future response facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,2391265.0,11956325.0,0.0,2391265.0,2391265.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
e559cd77-5541-479a-b05b-5772dcec17a8,Particular,1,1,0,200000.0,518385.0,382470.0,17,7,7,Etudiant,chief paradigm analyst,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
56965d26-fe09-4885-a9c3-e4cb0b09ac88,Enterprise,1,0,0,320000.0,162305.0,368900.0,15,10,3,CDD,corporate accountability manager,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,969800.0,969800.0,0.0,969800.0,969800.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
1b97fd90-b375-40d3-9e7f-cd28fd8fadd1,Enterprise,1,0,0,175000.0,149960.0,290275.0,30,6,3,CDD,regional metrics officer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,193960.0,969800.0,0.0,193960.0,193960.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
14c99445-4d71-4996-a2a7-4593ce0205be,Enterprise,1,0,0,360000.0,1020405.0,585490.0,7,5,5,Independant,senior marketing representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
69410514-e9d7-4ed4-87df-b6e39287e532,Particular,1,1,0,80000.0,41515.0,59040.0,34,7,5,Etudiant,forward communications facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,657455.0,657455.0,0.0,657455.0,657455.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
df8bc84d-148c-4ff5-96d0-c7941a57c627,Enterprise,1,0,0,270000.0,608995.0,294255.0,9,0,3,Informel,direct interactions orchestrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
060d1dbc-e03f-4924-adb2-38d1e2145d98,Particular,1,1,0,130000.0,357780.0,49400.0,20,7,6,Interim,direct research executive,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,1
97caf8e7-6159-4ca1-98f8-efd1b98ca781,Enterprise,1,0,0,225000.0,520775.0,407900.0,3,7,2,Fonctionnaire,product optimization designer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
bff98fde-e226-47df-a306-ba053b2c3a02,Enterprise,1,0,0,390000.0,252035.0,141265.0,33,1,2,Fonctionnaire,internal factors producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,899140.0,899140.0,0.0,899140.0,899140.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
b0cd7ab9-ef0f-47ab-a5c8-c8f18bf93ef5,Enterprise,1,0,0,335000.0,558735.0,567815.0,18,5,1,Informel,chief assurance specialist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,341884.0,1709420.0,0.0,341884.0,341884.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
fc7aa6cd-64b9-42c3-811d-3202f509e141,Enterprise,1,0,0,720000.0,689555.0,1128725.0,34,10,2,CDD,international applications strategist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
e91db37a-670a-492d-8875-9dd106d7719e,Particular,1,1,0,440000.0,957290.0,327475.0,30,5,2,Interim,national accounts representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,5514560.0,5514560.0,0.0,5514560.0,5514560.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
9686ba23-09ab-4335-a229-8d0e5ad02743,Enterprise,1,0,0,75000.0,60245.0,149535.0,5,3,3,Etudiant,central operations agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,60834.0,304170.0,0.0,60834.0,60834.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
60ecb3e3-5eba-4bd7-9234-0709064cd283,Enterprise,1,0,0,350000.0,744205.0,342030.0,23,6,2,Interim,district accountability facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,127850.0,127850.0,0.0,127850.0,127850.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
bff98fde-e226-47df-a306-ba053b2c3a02,Enterprise,1,0,0,390000.0,252035.0,141265.0,33,1,2,Fonctionnaire,internal factors producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,1
0c4926d3-e910-405f-8973-69541633eb69,Enterprise,1,0,0,450000.0,1009520.0,508745.0,24,1,3,Fonctionnaire,future data designer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
afc0b40c-1ea7-462b-81be-2c0df926292a,Enterprise,1,0,0,705000.0,1185890.0,304280.0,11,8,1,Interim,principal response designer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,899140.0,899140.0,0.0,899140.0,899140.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
b6d5bf8b-0e29-4eea-bba7-6a3a14575be3,Particular,1,1,0,140000.0,129330.0,86130.0,23,0,0,Etudiant,internal markets facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
551d7e32-401c-4d02-bd01-61c8d5f46099,Enterprise,1,0,0,320000.0,780465.0,442020.0,32,9,2,CDD,regional usability producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,1292421.0,6462105.0,0.0,1292421.0,1292421.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
74fbf761-ceea-48a5-a6e9-d458ee7a0119,Enterprise,1,0,0,600000.0,109525.0,689725.0,34,2,1,CDD,regional identity assistant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
bfed4571-4688-4ea1-8fb0-f76d6b7fb96d,Enterprise,1,0,0,400000.0,68020.0,426665.0,10,4,4,CDD,direct integration executive,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,296229.0,1481145.0,0.0,296229.0,296229.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
6f9a9bd7-f70a-42d7-b8a2-3d23f5e4bc6c,Particular,1,1,0,385000.0,1249490.0,537250.0,16,2,1,CDI,national marketing architect,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
69410514-e9d7-4ed4-87df-b6e39287e532,Particular,1,1,0,80000.0,41515.0,59040.0,34,7,5,Etudiant,forward communications facilitator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
ae77b6b4-07f4-4287-ae34-4f89fdfa64d7,Particular,1,1,0,1400000.0,192880.0,2791645.0,6,10,1,Independant,global implementation representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,654350.0,654350.0,0.0,654350.0,654350.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
